,date,name,symbol,market_cap,price,volume
3330,2023-04-08,Polkadot,DOT,7218602435.41,6.136,120313704.97
3331,2023-04-08,Litecoin,LTC,6549706212.7,89.98,321874463.77
3332,2023-04-08,BShiba Inu,SHIB,6407109656.87,1.087e-05,119278323.21
3333,2023-04-08,DBinance USD,BUSD,6304038833.53,0.9998,2548970200.82
3334,2023-04-08,TRON,TRX,5997935349.57,0.06615,161228526.22
3335,2023-04-08,XAvalanche,AVAX,5710300001.21,17.46,87844490.08
3336,2023-04-08,Dai,DAI,4976375094.71,0.9993,109177892.9
3337,2023-04-08,CWrapped Bitcoin,WBTC,4300111090.27,27957.02,63039677.25
3338,2023-04-08,KChainlink,LINK,3690822882.22,7.1375,114126743.29
3339,2023-04-08,Uniswap,UNI,3418281347.27,5.9191,66824779.64
3340,2023-04-15,Bitcoin,BTC,586582359795.39,30318.5,11940685377.62
3341,2023-04-15,Ethereum,ETH,251325536962.2,2092.47,8036468152.59
3342,2023-04-15,TTether,USDT,80974942537.84,1.0008,23715727388.47
3343,2023-04-15,BNB,BNB,51966811409.86,333.41,730957108.48
3344,2023-04-15,CUSD Coin,USDC,31828477164.15,0.9999,3570934315.21
3345,2023-04-15,XRP,XRP,26933378689.84,0.5204,670556485.5
3346,2023-04-15,Cardano,ADA,15763932023.57,0.4533,588188292.65
3347,2023-04-15,EDogecoin,DOGE,12363343258.77,0.08897,463978095.28
3348,2023-04-15,ICPolygon,MATIC,10813456407.93,1.1729,337486132.45
3349,2023-04-15,Solana,SOL,9436092839.33,24.08,379745930.03
3350,2023-04-15,Polkadot,DOT,8008313040.96,6.8069,194370592.01
3351,2023-04-15,Litecoin,LTC,7043573473.36,96.87,403922763.16
3352,2023-04-15,BShiba Inu,SHIB,6828665268.81,1.158e-05,231104645.49
3353,2023-04-15,DBinance USD,BUSD,6684416818.34,1.0005,2691273179.89
3354,2023-04-15,XAvalanche,AVAX,6232864308.0,19.11,186898140.21
3355,2023-04-15,TRON,TRX,5993703041.43,0.066,160719154.99
3356,2023-04-15,Dai,DAI,5218597013.2,0.9995,70478776.09
3357,2023-04-15,CWrapped Bitcoin,WBTC,4579165800.59,30355.74,115008530.35
3358,2023-04-15,KChainlink,LINK,4143670480.36,8.0133,303168438.13
3359,2023-04-15,Uniswap,UNI,3624583262.52,6.2765,81333591.48
3360,2023-04-22,Bitcoin,BTC,538371205878.29,27817.5,13125734602.38
3361,2023-04-22,Ethereum,ETH,225683705622.92,1874.23,6970642725.98
3362,2023-04-22,TTether,USDT,81436930422.2,1.0002,20337083600.62
3363,2023-04-22,BNB,BNB,51746215675.32,332.0,670641137.57
3364,2023-04-22,CUSD Coin,USDC,30782268647.23,1.0001,3371754244.83
3365,2023-04-22,XRP,XRP,24460574337.53,0.4727,948350838.77
3366,2023-04-22,Cardano,ADA,13781636264.12,0.3962,263309100.21
3367,2023-04-22,EDogecoin,DOGE,11176029135.75,0.08037,396888463.53
3368,2023-04-22,ICPolygon,MATIC,9453129953.55,1.0253,338864115.28
3369,2023-04-22,Solana,SOL,8565902639.99,21.82,246809009.49
3370,2023-04-22,Polkadot,DOT,6996284042.88,5.9533,120513764.68
3371,2023-04-22,DBinance USD,BUSD,6444709264.54,0.9999,2211044243.63
3372,2023-04-22,Litecoin,LTC,6337664348.76,87.1,380034373.25
3373,2023-04-22,BShiba Inu,SHIB,6168423182.08,1.046e-05,115556606.01
3374,2023-04-22,TRON,TRX,5994316673.26,0.06607,186829871.23
3375,2023-04-22,XAvalanche,AVAX,5630230574.41,17.23,141967934.72
3376,2023-04-22,Dai,DAI,4970839641.34,0.9998,93508799.02
3377,2023-04-22,CWrapped Bitcoin,WBTC,4289803126.93,27799.64,74792282.79
3378,2023-04-22,KChainlink,LINK,3712671710.79,7.1798,179657710.83
3379,2023-04-22,UNUS SED LEO,LEO,3277076987.04,3.5215,903704.72
3380,2023-04-29,Bitcoin,BTC,566240497928.75,29248.49,10662634332.91
3381,2023-04-29,Ethereum,ETH,229830520243.3,1908.92,4796651245.87
3382,2023-04-29,TTether,USDT,81747198673.8,1.0006,16553983401.31
3383,2023-04-29,BNB,BNB,50208845676.31,322.13,536818146.43
3384,2023-04-29,CUSD Coin,USDC,30509624175.89,0.9999,2544777871.83
3385,2023-04-29,XRP,XRP,24758076467.23,0.4784,611537969.78
3386,2023-04-29,Cardano,ADA,14021322181.96,0.4028,156258897.03
3387,2023-04-29,EDogecoin,DOGE,11358325019.0,0.08163,268639541.05
3388,2023-04-29,ICPolygon,MATIC,9278162918.89,1.0031,341500118.77
3389,2023-04-29,Solana,SOL,9111569836.61,23.18,369964075.01
3390,2023-04-29,Polkadot,DOT,7120169413.78,6.0402,113145133.94
3391,2023-04-29,Litecoin,LTC,6632372570.39,91.09,332392499.98
3392,2023-04-29,DBinance USD,BUSD,6198545867.75,1.0002,1712173700.93
3393,2023-04-29,TRON,TRX,6163433895.17,0.068,165520602.15
3394,2023-04-29,BShiba Inu,SHIB,6067592646.74,1.029e-05,70975568.79
3395,2023-04-29,XAvalanche,AVAX,5730101507.62,17.48,98790065.71
3396,2023-04-29,Dai,DAI,4918917506.11,0.9999,87293093.3
3397,2023-04-29,CWrapped Bitcoin,WBTC,4508533250.02,29255.1,55202145.27
3398,2023-04-29,KChainlink,LINK,3716771178.18,7.1877,155603224.86
3399,2023-04-29,MCosmos,ATOM,3356257855.19,11.72,69581001.09
3400,2023-05-06,Bitcoin,BTC,559767467680.94,28904.62,15913866714.47
3401,2023-05-06,Ethereum,ETH,228705408822.97,1900.22,9623243036.5
3402,2023-05-06,TTether,USDT,82228950652.57,1.0018,27117468582.65
3403,2023-05-06,BNB,BNB,50308060610.33,322.77,494274153.15
3404,2023-05-06,CUSD Coin,USDC,30395313007.28,1.0001,3737756631.05
3405,2023-05-06,XRP,XRP,23822036891.15,0.4595,592275763.88
3406,2023-05-06,Cardano,ADA,13239918693.76,0.3801,226511290.78
3407,2023-05-06,EDogecoin,DOGE,10721175333.92,0.077,341154511.42
3408,2023-05-06,ICPolygon,MATIC,9044052209.9,0.9778,379359648.35
3409,2023-05-06,Solana,SOL,8663100980.72,21.97,351934449.27
3410,2023-05-06,Polkadot,DOT,6678917893.35,5.6538,117757503.22
3411,2023-05-06,TRON,TRX,6367421127.26,0.07033,184142912.41
3412,2023-05-06,Litecoin,LTC,6093733023.25,83.63,611083498.43
3413,2023-05-06,DBinance USD,BUSD,5972612274.81,1.0012,2355099611.87
3414,2023-05-06,BShiba Inu,SHIB,5590933909.91,9.48e-06,177152461.1
3415,2023-05-06,XAvalanche,AVAX,5497908654.34,16.64,133852669.22
3416,2023-05-06,Dai,DAI,4879342859.26,1.0003,213075228.37
3417,2023-05-06,CWrapped Bitcoin,WBTC,4465039258.99,28897.99,161171676.66
3418,2023-05-06,KChainlink,LINK,3590492764.2,6.9435,162574253.95
3419,2023-05-06,UNUS SED LEO,LEO,3278431145.31,3.5235,717915.27
3420,2023-05-13,Bitcoin,BTC,518873704830.18,26784.08,9999171605.08
3421,2023-05-13,Ethereum,ETH,220637609942.12,1796.11,4647630864.12
3422,2023-05-13,TTether,USDT,82843505411.34,1.0006,15655448449.16
3423,2023-05-13,BNB,BNB,48486000300.13,311.09,385073781.23
3424,2023-05-13,CUSD Coin,USDC,29977938190.75,1.0,1974042366.59
3425,2023-05-13,XRP,XRP,22026044796.54,0.4249,389293055.2
3426,2023-05-13,Cardano,ADA,12719929243.28,0.365,131504736.47
3427,2023-05-13,EDogecoin,DOGE,10001002467.76,0.07178,150685493.6
3428,2023-05-13,Solana,SOL,8253091290.03,20.87,224618367.25
3429,2023-05-13,ICPolygon,MATIC,7856565019.88,0.8494,295595737.72
3430,2023-05-13,Polkadot,DOT,6335752959.49,5.3519,83347439.25
3431,2023-05-13,TRON,TRX,6275405726.07,0.06938,148244432.57
3432,2023-05-13,Litecoin,LTC,5855273604.34,80.31,305028462.71
3433,2023-05-13,DBinance USD,BUSD,5617255545.82,1.0005,1394993744.18
3434,2023-05-13,BShiba Inu,SHIB,5147551676.44,8.73e-06,86060624.16
3435,2023-05-13,XAvalanche,AVAX,4967339527.84,14.94,76672619.51
3436,2023-05-13,Dai,DAI,4861636626.68,0.9996,83306497.99
3437,2023-05-13,CWrapped Bitcoin,WBTC,4166768970.11,26828.85,65018922.87
3438,2023-05-13,KChainlink,LINK,3361351417.82,6.5004,107475508.68
3439,2023-05-13,UNUS SED LEO,LEO,3297273889.07,3.544,606935.98
3440,2023-05-20,Bitcoin,BTC,525746096848.12,27129.59,7044911360.48
3441,2023-05-20,Ethereum,ETH,218953899552.52,1820.48,2951655969.3
3442,2023-05-20,TTether,USDT,82942140284.87,1.0004,11851408171.62
3443,2023-05-20,BNB,BNB,48428366951.04,310.72,277393160.21
3444,2023-05-20,CUSD Coin,USDC,29559183204.82,1.0001,1435963394.1
3445,2023-05-20,XRP,XRP,24332727397.43,0.4691,479336096.04
3446,2023-05-20,Cardano,ADA,12772517514.76,0.3664,118748065.35
3447,2023-05-20,EDogecoin,DOGE,10271764431.47,0.07367,115557983.22
3448,2023-05-20,ICPolygon,MATIC,8139441237.49,0.8771,205588080.2
3449,2023-05-20,Solana,SOL,8032177675.52,20.29,121021516.56
3450,2023-05-20,Litecoin,LTC,6739747556.84,92.37,306548114.74
3451,2023-05-20,TRON,TRX,6564390867.15,0.07265,207049768.77
3452,2023-05-20,Polkadot,DOT,6420432318.06,5.4145,83602753.86
3453,2023-05-20,DBinance USD,BUSD,5500997781.27,1.0002,1253244789.71
3454,2023-05-20,BShiba Inu,SHIB,5140155732.88,8.72e-06,54364646.09
3455,2023-05-20,XAvalanche,AVAX,4887225656.71,14.64,69935200.0
3456,2023-05-20,Dai,DAI,4850156713.01,1.0003,66865172.14
3457,2023-05-20,CWrapped Bitcoin,WBTC,4217195114.09,27094.34,27611089.74
3458,2023-05-20,KChainlink,LINK,3367619352.38,6.5125,69018309.74
3459,2023-05-20,UNUS SED LEO,LEO,3357886270.49,3.6094,435699.71
3460,2023-05-27,Bitcoin,BTC,520858138785.13,26868.35,7892015141.24
3461,2023-05-27,Ethereum,ETH,220204378895.0,1831.12,3216737651.79
3462,2023-05-27,TTether,USDT,83164021680.68,1.0005,12433601961.5
3463,2023-05-27,BNB,BNB,47940402878.95,307.59,331579600.05
3464,2023-05-27,CUSD Coin,USDC,29066684768.53,1.0,1450362892.63
3465,2023-05-27,XRP,XRP,24548875918.88,0.4722,634937524.55
3466,2023-05-27,Cardano,ADA,12790627465.16,0.3668,106732324.38
3467,2023-05-27,EDogecoin,DOGE,10140990987.05,0.07268,152865632.14
3468,2023-05-27,ICPolygon,MATIC,8546128983.74,0.921,241359025.2
3469,2023-05-27,Solana,SOL,8095197389.75,20.43,179682881.9
3470,2023-05-27,TRON,TRX,6968350204.16,0.07719,158329168.18
3471,2023-05-27,Litecoin,LTC,6472851366.16,88.65,306057058.11
3472,2023-05-27,Polkadot,DOT,6342576108.78,5.338,85933927.7
3473,2023-05-27,DBinance USD,BUSD,5278028087.7,1.0004,1234748719.73
3474,2023-05-27,BShiba Inu,SHIB,5089372944.91,8.64e-06,52808408.78
3475,2023-05-27,XAvalanche,AVAX,4868371183.14,14.55,100317944.18
3476,2023-05-27,Dai,DAI,4820125765.57,1.0002,89107715.15
3477,2023-05-27,CWrapped Bitcoin,WBTC,4200790793.26,26850.95,56749473.66
3478,2023-05-27,KChainlink,LINK,3330227281.62,6.4402,78479262.08
3479,2023-05-27,UNUS SED LEO,LEO,3261666403.79,3.5061,610203.86
3480,2023-06-03,Bitcoin,BTC,525043616807.54,27075.13,8385597470.09
3481,2023-06-03,Ethereum,ETH,227537459456.48,1892.41,3472274607.39
3482,2023-06-03,TTether,USDT,83165705422.37,1.0002,13418796254.6
3483,2023-06-03,BNB,BNB,47804181308.34,306.72,260995870.61
3484,2023-06-03,CUSD Coin,USDC,28904632696.33,0.9999,1761598228.04
3485,2023-06-03,XRP,XRP,26999494033.96,0.5194,684948363.26
3486,2023-06-03,Cardano,ADA,13120245110.47,0.376,114085773.55
3487,2023-06-03,EDogecoin,DOGE,10146271313.61,0.07267,112049190.22
3488,2023-06-03,Solana,SOL,8398112639.29,21.16,144933830.21
3489,2023-06-03,ICPolygon,MATIC,8347014575.71,0.8995,169028400.22
3490,2023-06-03,TRON,TRX,7380953342.94,0.08183,531303825.16
3491,2023-06-03,Litecoin,LTC,7013958180.09,95.99,477888613.34
3492,2023-06-03,Polkadot,DOT,6347608333.24,5.3303,72829815.26
3493,2023-06-03,DBinance USD,BUSD,5150464852.42,1.0002,1149229487.94
3494,2023-06-03,BShiba Inu,SHIB,5066537387.4,8.6e-06,60013899.16
3495,2023-06-03,XAvalanche,AVAX,5016617546.43,14.57,91435614.26
3496,2023-06-03,Dai,DAI,4785218846.08,0.9998,55626543.8
3497,2023-06-03,CWrapped Bitcoin,WBTC,4243434737.93,27092.4,81733743.98
3498,2023-06-03,MCosmos,ATOM,3709270738.54,10.7,45921084.59
3499,2023-06-03,UNUS SED LEO,LEO,3326617013.26,3.5762,504278.02
3500,2023-06-10,Bitcoin,BTC,501477392550.51,25851.24,19872933188.93
3501,2023-06-10,Ethereum,ETH,210685427348.36,1752.38,10788500406.11
3502,2023-06-10,TTether,USDT,83393136821.67,1.0004,39594900161.51
3503,2023-06-10,BNB,BNB,37263159612.28,239.09,1068424942.37
3504,2023-06-10,CUSD Coin,USDC,28363395411.46,0.9999,5562774660.15
3505,2023-06-10,XRP,XRP,26419755525.27,0.5082,2110109968.37
3506,2023-06-10,Cardano,ADA,9640271376.15,0.2762,1293643754.27
3507,2023-06-10,EDogecoin,DOGE,8642790598.53,0.06186,975736540.8
3508,2023-06-10,TRON,TRX,6272503062.08,0.0696,395427317.41
3509,2023-06-10,Solana,SOL,6236086849.33,15.66,1230339924.26
3510,2023-06-10,ICPolygon,MATIC,5684763333.25,0.612,1177044808.5
3511,2023-06-10,Litecoin,LTC,5655774285.64,77.35,1185675804.86
3512,2023-06-10,Polkadot,DOT,5400044798.15,4.5263,301787812.52
3513,2023-06-10,DBinance USD,BUSD,4778739649.32,0.9996,3169217883.1
3514,2023-06-10,Dai,DAI,4742757115.17,0.9999,235160227.83
3515,2023-06-10,CWrapped Bitcoin,WBTC,4057182595.17,25867.02,208684309.97
3516,2023-06-10,BShiba Inu,SHIB,4047251873.94,6.87e-06,402522019.33
3517,2023-06-10,XAvalanche,AVAX,4028457837.0,11.68,430714377.12
3518,2023-06-10,UNUS SED LEO,LEO,3258450780.78,3.5032,843174.05
3519,2023-06-10,MCosmos,ATOM,2857655096.54,8.2446,208938971.26
3520,2023-06-17,Bitcoin,BTC,514442327519.51,26510.68,11090276850.25
3521,2023-06-17,Ethereum,ETH,207632053119.26,1727.2,4875187476.59
3522,2023-06-17,TTether,USDT,83542880482.78,0.9997,16785486745.43
3523,2023-06-17,BNB,BNB,38123407213.86,244.61,451849200.34
3524,2023-06-17,CUSD Coin,USDC,28351148822.86,1.0001,2353245046.25
3525,2023-06-17,XRP,XRP,24942869531.19,0.4798,635717534.74
3526,2023-06-17,Cardano,ADA,9320747783.45,0.2669,171716789.97
3527,2023-06-17,EDogecoin,DOGE,8698602766.86,0.06222,153965122.12
3528,2023-06-17,TRON,TRX,6446695768.83,0.07159,133558905.89
3529,2023-06-17,Solana,SOL,6250326737.37,15.65,206436912.3
3530,2023-06-17,ICPolygon,MATIC,5700636112.03,0.6137,407483681.4
3531,2023-06-17,Litecoin,LTC,5627416894.85,76.91,273568501.11
3532,2023-06-17,Polkadot,DOT,5411256324.73,4.5261,94181696.84
3533,2023-06-17,Toncoin,TON,4828109018.76,1.4068,4451440.28
3534,2023-06-17,Dai,DAI,4618797058.17,0.9997,94021680.07
3535,2023-06-17,DBinance USD,BUSD,4296226417.62,1.0001,1816452870.59
3536,2023-06-17,CWrapped Bitcoin,WBTC,4161511439.94,26501.87,119584185.88
3537,2023-06-17,BShiba Inu,SHIB,4109302890.8,6.97e-06,58866440.25
3538,2023-06-17,XAvalanche,AVAX,4010220043.74,11.63,89125241.65
3539,2023-06-17,UNUS SED LEO,LEO,3271341844.5,3.5173,697342.32
3540,2023-06-24,Bitcoin,BTC,592983006395.11,30548.69,12147822495.52
3541,2023-06-24,Ethereum,ETH,225490330139.48,1876.06,5026191704.23
3542,2023-06-24,TTether,USDT,83245372469.78,1.0005,20749225264.16
3543,2023-06-24,BNB,BNB,36883950527.4,236.66,558809140.43
3544,2023-06-24,CUSD Coin,USDC,28462901508.67,0.9999,2382774729.91
3545,2023-06-24,XRP,XRP,25464187211.22,0.4873,693890996.65
3546,2023-06-24,Cardano,ADA,10131722969.41,0.29,208155226.2
3547,2023-06-24,EDogecoin,DOGE,9337502267.93,0.06674,276939972.57
3548,2023-06-24,Solana,SOL,6657617788.78,16.65,260480952.37
3549,2023-06-24,Litecoin,LTC,6570900539.14,89.74,666550721.02
3550,2023-06-24,TRON,TRX,6500966098.01,0.07225,147193406.41
3551,2023-06-24,ICPolygon,MATIC,6087380285.96,0.6553,255007502.19
3552,2023-06-24,Polkadot,DOT,5999356644.21,5.0074,118793919.32
3553,2023-06-24,Toncoin,TON,4829616301.04,1.4073,7602412.83
3554,2023-06-24,CWrapped Bitcoin,WBTC,4804949995.36,30521.87,115095739.63
3555,2023-06-24,Dai,DAI,4736111536.17,1.0003,82861930.81
3556,2023-06-24,BShiba Inu,SHIB,4611183937.49,7.82e-06,118080758.05
3557,2023-06-24,XAvalanche,AVAX,4494601490.73,13.02,122944054.8
3558,2023-06-24,DBinance USD,BUSD,4245527460.38,1.0002,2091517150.61
3559,2023-06-24,Bitcoin Cash,BCH,4152656595.3,213.73,1519570120.33
3560,2023-07-01,Bitcoin,BTC,593974448099.11,30590.08,9086606733.0
3561,2023-07-01,Ethereum,ETH,231369563103.66,1924.57,5136809625.32
3562,2023-07-01,TTether,USDT,83352427147.38,1.0001,19795362800.93
3563,2023-07-01,BNB,BNB,38613586662.35,247.76,603755323.06
3564,2023-07-01,CUSD Coin,USDC,27398550809.91,1.0001,2631090679.54
3565,2023-07-01,XRP,XRP,24743578324.4,0.4735,737421634.45
3566,2023-07-01,Cardano,ADA,10216029595.18,0.2923,227531986.64
3567,2023-07-01,EDogecoin,DOGE,9586915199.96,0.06848,635045705.73
3568,2023-07-01,Litecoin,LTC,7856606221.85,107.23,1853573625.83
3569,2023-07-01,Solana,SOL,7478509362.19,18.68,349552752.22
3570,2023-07-01,TRON,TRX,6942648129.31,0.07721,157022109.04
3571,2023-07-01,Polkadot,DOT,6423074516.08,5.3497,175093624.54
3572,2023-07-01,ICPolygon,MATIC,6306417424.36,0.6767,257553267.56
3573,2023-07-01,Bitcoin Cash,BCH,5651941480.81,290.78,1228271488.29
3574,2023-07-01,Toncoin,TON,4812716194.33,1.4024,9400498.55
3575,2023-07-01,CWrapped Bitcoin,WBTC,4804318595.64,30585.86,88102677.38
3576,2023-07-01,Dai,DAI,4649702422.36,0.9999,102897063.97
3577,2023-07-01,BShiba Inu,SHIB,4499372949.27,7.63e-06,122321495.51
3578,2023-07-01,XAvalanche,AVAX,4487213961.91,12.99,116343643.63
3579,2023-07-01,DBinance USD,BUSD,4133650004.78,1.0002,1918180810.0
3580,2023-07-08,Bitcoin,BTC,588404379630.2,30292.54,7509378699.36
3581,2023-07-08,Ethereum,ETH,224254934504.44,1865.54,4299007853.56
3582,2023-07-08,TTether,USDT,83376307909.63,1.0002,13426621991.48
3583,2023-07-08,BNB,BNB,36825384935.97,236.29,319300745.94
3584,2023-07-08,CUSD Coin,USDC,27506177316.56,1.0,1870945839.01
3585,2023-07-08,XRP,XRP,24593166378.61,0.4706,409435364.83
3586,2023-07-08,Cardano,ADA,10162322226.51,0.2907,207964892.26
3587,2023-07-08,EDogecoin,DOGE,9212628567.64,0.06576,148945059.79
3588,2023-07-08,Solana,SOL,8795273531.19,21.86,693929962.8
3589,2023-07-08,TRON,TRX,7192556779.08,0.08005,138044936.27
3590,2023-07-08,Litecoin,LTC,7176015171.64,97.87,417911861.3
3591,2023-07-08,ICPolygon,MATIC,6339920234.5,0.6803,214889462.16
3592,2023-07-08,Polkadot,DOT,6231891706.21,5.1265,80326756.04
3593,2023-07-08,Bitcoin Cash,BCH,5286991304.56,271.92,470898804.95
3594,2023-07-08,Toncoin,TON,4732795922.62,1.3791,7040687.08
3595,2023-07-08,XAvalanche,AVAX,4722262505.19,13.66,285973787.84
3596,2023-07-08,Dai,DAI,4649433186.99,1.0001,84546050.05
3597,2023-07-08,BShiba Inu,SHIB,4510340502.85,7.65e-06,105297233.53
3598,2023-07-08,CWrapped Bitcoin,WBTC,4487462689.84,28469.17,42146721.27
3599,2023-07-08,DBinance USD,BUSD,4046285711.75,1.0001,1489027132.11
3600,2023-07-15,Bitcoin,BTC,588656416080.43,30295.81,8011667755.87
3601,2023-07-15,Ethereum,ETH,232165415326.63,1931.47,4380084233.54
3602,2023-07-15,TTether,USDT,83644364976.34,1.0004,18925797736.63
3603,2023-07-15,BNB,BNB,39133595749.35,251.1,422767367.54
3604,2023-07-15,XRP,XRP,37478573010.09,0.7133,3369947487.5
3605,2023-07-15,CUSD Coin,USDC,27282724153.64,1.0001,2140381966.13
3606,2023-07-15,Cardano,ADA,11415107295.86,0.3264,265031789.61
3607,2023-07-15,Solana,SOL,11026259969.9,27.39,1323279744.12
3608,2023-07-15,EDogecoin,DOGE,10083248890.31,0.07193,883881436.56
3609,2023-07-15,ICPolygon,MATIC,7450165161.7,0.7994,278336105.13
3610,2023-07-15,TRON,TRX,7257827816.94,0.08084,181355334.1
3611,2023-07-15,Litecoin,LTC,6951986346.5,94.75,405906201.78
3612,2023-07-15,Polkadot,DOT,6545810224.57,5.4317,123450298.23
3613,2023-07-15,XAvalanche,AVAX,5130554777.54,14.83,195367689.45
3614,2023-07-15,Bitcoin Cash,BCH,4927234915.38,253.33,365742268.04
3615,2023-07-15,CWrapped Bitcoin,WBTC,4785450023.76,30292.49,72713977.19
3616,2023-07-15,BShiba Inu,SHIB,4769927658.64,8.09e-06,223007164.62
3617,2023-07-15,Dai,DAI,4665565052.2,0.9997,60262644.67
3618,2023-07-15,Toncoin,TON,4655256643.12,1.3565,7068860.07
3619,2023-07-15,DBinance USD,BUSD,3969581957.95,1.0001,1879854142.91
3620,2023-07-22,Bitcoin,BTC,578655924186.63,29771.8,7873300597.52
3621,2023-07-22,Ethereum,ETH,224150871476.76,1864.91,4101305643.35
3622,2023-07-22,TTether USDt,USDT,83784564664.9,0.9999,15361411060.49
3623,2023-07-22,XRP,XRP,38529919591.2,0.7333,1637792181.83
3624,2023-07-22,BNB,BNB,37076059806.11,241.03,310128851.49
3625,2023-07-22,CUSD Coin,USDC,26851525313.83,0.9998,2059171695.51
3626,2023-07-22,Cardano,ADA,10839113758.32,0.3098,179065530.21
3627,2023-07-22,EDogecoin,DOGE,9880541556.61,0.07043,353000260.84
3628,2023-07-22,Solana,SOL,9909362063.6,24.54,335432005.76
3629,2023-07-22,TRON,TRX,7518436378.66,0.08382,832082013.33
3630,2023-07-22,ICPolygon,MATIC,6954270101.67,0.7462,218472125.96
3631,2023-07-22,Litecoin,LTC,6758476419.44,92.05,442970678.25
3632,2023-07-22,Polkadot,DOT,6411540753.48,5.3084,114148409.52
3633,2023-07-22,Toncoin,TON,5115571950.37,1.4906,36631268.44
3634,2023-07-22,CWrapped Bitcoin,WBTC,4795211219.25,29733.17,61855087.88
3635,2023-07-22,XAvalanche,AVAX,4671306232.88,13.5,100499240.51
3636,2023-07-22,Bitcoin Cash,BCH,4654704148.34,239.25,162239993.33
3637,2023-07-22,Dai,DAI,4598187558.7,0.9992,61892513.26
3638,2023-07-22,BShiba Inu,SHIB,4578628564.14,7.77e-06,75424113.22
3639,2023-07-22,KChainlink,LINK,4234323125.3,7.869,393677562.83
3640,2023-07-29,Bitcoin,BTC,570774442718.61,29356.92,6481775958.74
3641,2023-07-29,Ethereum,ETH,226077954074.32,1881.07,2497302217.96
3642,2023-07-29,TTether USDt,USDT,83829246153.48,1.0001,11962846967.13
3643,2023-07-29,XRP,XRP,37556972708.28,0.7127,725769153.16
3644,2023-07-29,BNB,BNB,37321723681.52,242.58,317500344.01
3645,2023-07-29,CUSD Coin,USDC,26550577511.92,1.0001,1552851362.45
3646,2023-07-29,EDogecoin,DOGE,11256588657.53,0.08019,466582430.81
3647,2023-07-29,Cardano,ADA,10949062409.83,0.3128,150822870.55
3648,2023-07-29,Solana,SOL,10177685740.11,25.17,265061244.64
3649,2023-07-29,TRON,TRX,7464696160.1,0.08328,179457761.43
3650,2023-07-29,Litecoin,LTC,6950040471.76,94.6,357766273.61
3651,2023-07-29,ICPolygon,MATIC,6699810896.77,0.7189,194631162.64
3652,2023-07-29,Polkadot,DOT,6354644229.41,5.2521,69433200.45
3653,2023-07-29,BShiba Inu,SHIB,5032887624.2,8.54e-06,183879546.29
3654,2023-07-29,CWrapped Bitcoin,WBTC,4744583520.14,29367.19,149940599.46
3655,2023-07-29,Bitcoin Cash,BCH,4710964923.51,242.06,134092120.28
3656,2023-07-29,XAvalanche,AVAX,4583516523.54,13.25,55023687.76
3657,2023-07-29,Dai,DAI,4540145293.4,0.9997,57185294.27
3658,2023-07-29,Stellar,XLM,4330485398.02,0.1586,121938513.43
3659,2023-07-29,KChainlink,LINK,4225226719.66,7.8521,139851311.21
3660,2023-08-05,Bitcoin,BTC,564840485745.58,29042.13,6598366352.73
3661,2023-08-05,Ethereum,ETH,220502861332.05,1834.99,2866049749.41
3662,2023-08-05,TTether USDt,USDT,83817254441.34,0.999,14278737532.63
3663,2023-08-05,BNB,BNB,37380375232.48,242.96,300760368.97
3664,2023-08-05,XRP,XRP,33143859767.45,0.6284,1142144189.46
3665,2023-08-05,CUSD Coin,USDC,26041414119.74,0.9999,1690306453.21
3666,2023-08-05,EDogecoin,DOGE,10631685602.82,0.07569,443213361.04
3667,2023-08-05,Cardano,ADA,10282172328.15,0.2936,171376888.2
3668,2023-08-05,Solana,SOL,9168159298.87,22.63,250613466.23
3669,2023-08-05,TRON,TRX,6930255558.52,0.07738,177803134.41
3670,2023-08-05,ICPolygon,MATIC,6211312409.36,0.6665,217776578.26
3671,2023-08-05,Litecoin,LTC,6109028189.91,83.11,266995798.95
